gene,observed_dNdS,expected_dNdS,p_value
C11orf87,5.0,2.183421726553561,0.05663305979904485
BTN2A2,4.0,2.385217914049046,0.2957631893667637
PAIP1,5.0,3.209355816685829,0.3175329681640547
PLK3,5.0,2.271001256301465,0.07015621653887687
INSR,0.6666666666666666,2.284315714823697,0.28448349890109814
C2CD4A,2.0,1.890423221214576,0.93647867842444
ALDH18A1,5.0,2.6440721444074216,0.14737769564643885
HBD,2.0,2.497369805067424,0.7529667489564077
SLC4A1AP,8.0,3.1518668068405007,0.006317993234572304
SLC15A1,0.6666666666666666,2.69154957357141,0.21711443325450155
FANCE,0.0,2.245278083071657,0.1340228129056465
KDM5D,2.0,2.7514648484466213,0.6505273469812265
RAI1,2.0,2.301834765772345,0.8423060692035846
LIPN,1.0,3.484877298494305,0.18315558529722348
IRAK1BP1,0.0,3.007084212321392,0.08290129282413386
INMT,0.0,2.2667746589220785,0.13217472535547584
SRCAP,2.0,2.672087741257209,0.6809623251550421
ARGFX,5.0,3.012968401149734,0.25231619199071764
CSNK1A1L,3.0,2.79902603856282,0.9043834881803382
VDAC1,0.0,2.621501407754273,0.10542464618105914
LSR,5.0,2.302310493329934,0.07541847380609926
GRIK5,1.4,2.013179854582813,0.6656236658892682
TDRD5,1.25,3.3889748094718093,0.24527310057083396
MLLT4,4.0,3.06672528909531,0.5940804300672625
FAT2,4.4,2.520970806614635,0.23663116943081614
LYZL2,3.0,2.6266159008301617,0.8177912412191326
RINL,0.3333333333333333,2.2742870774711035,0.19807983092979523
DTWD1,3.0,3.961983226033266,0.6288871737862538
SLC12A6,6.0,2.8694116340003624,0.06458537122826359
HMGCLL1,2.0,3.4921734276277063,0.42458414769014985
DECR1,1.0,2.6463726485121346,0.311513396786506
PRKAG1,1.0,2.3455540040517686,0.37963222387552786
SLC37A2,4.0,2.137532443762471,0.20270195568973817
AVPR1B,4.0,1.991503558056343,0.15466433122166823
TGM1,0.0,2.3988185522187826,0.12142692460322943
NEB,2.75,2.962826771190067,0.9015971348042134
AGTR1,11.0,2.7564216419947978,6.860525099816419e-07
HECA,1.5,2.4159504873672444,0.5556677421609555
C7orf50,1.0,2.187477781498433,0.4220408615690854
HTR2A,4.0,2.5224919512087998,0.3522247147724843
ZNF701,5.0,3.737258116574328,0.5136352393713797
AGMO,4.5,3.381374674156065,0.5429697744341734
EBF1,1.3333333333333333,2.452333416330223,0.47487928123889367
ENGASE,3.0,2.168614374889535,0.5723719815358019
GPR3,3.0,2.0232476489628644,0.49227887722409125
IL32,2.0,2.663244517154865,0.6844387869059511
INSC,5.0,2.323695133082325,0.07914261624188373
SUPT6H,5.5,2.691356776740691,0.08689145394839531
CLEC9A,3.0,3.2547856875366312,0.8876916199278517
HDGF,4.0,2.6743637503810445,0.4175873393456051
FANCM,8.0,3.426318460188423,0.01347801697265596
MIOS,3.0,3.9388255822776967,0.6361817865910462
ZNF747,3.0,2.2304653003511707,0.6063679951718007
SNX12,3.0,2.4921007147958982,0.7476554256463102
KLHL32,1.0,2.8096147937366447,0.28032048362792095
PXMP2,2.0,2.0070048058647267,0.9960548802603248
ADCK4,4.0,2.266144266566036,0.2494118712871865
SACM1L,1.0,3.6485923128954143,0.16556255168189232
NEU2,2.0,2.229920703439929,0.8776341559817444
ADAM12,2.0,2.7224594522188807,0.6614896045184748
FAM105A,4.0,3.0161614968135426,0.5710569425628962
ZNF585B,3.5,3.326025922932386,0.9240017653513626
SLC35B4,2.0,2.359786242820879,0.8148207854089774
SFTPB,0.0,2.241432734387949,0.1343564378232329
ARHGAP28,1.5,3.0490607459864685,0.3750109545427781
DNM1,0.6666666666666666,2.17501235197543,0.30642547015158994
FAM175A,4.0,3.637827034206074,0.8493977573047111
PCYOX1L,1.0,2.1611045847129886,0.4296272452435226
CROCCP2,4.0,,
XRCC6,2.0,2.586824051925822,0.7152170388814552
TTLL10,0.0,2.254605354381851,0.13321741335803938
TUFT1,5.0,2.532512931970968,0.1210153211821838
ANKS1B,2.5,3.289915295170999,0.6631995349005066
SIGMAR1,1.5,2.184611044136896,0.6432299692825528
LAIR2,4.0,2.5458097281251275,0.36208549376288646
KLHL34,5.0,2.041975348566609,0.038449578911472264
CYP4B1,1.0,2.2803910183475486,0.3965009252240185
GPC6,4.0,2.576751761191545,0.3752760011579164
IGSF22,2.0,2.379439472362443,0.8056953559081733
ANKMY1,2.333333333333333,2.2825401878956235,0.9731802857867612
ITSN2,3.25,3.294475864903969,0.9804508517585349
JMJD6,0.0,2.759997828055032,0.09664836852565596
SORL1,3.0,2.676461965572585,0.843230580511111
IRF9,2.0,2.585376056179737,0.7158131251252751
PTEN,12.0,3.706726683526472,1.650700583474355e-05
SPTY2D1,4.0,3.418078548250176,0.7529472903106456
LAPTM4A,1.0,2.717546040354204,0.29746483614420366
MCM10,1.0,2.928438011679993,0.2597822543953948
FAM159A,0.0,2.526230752389562,0.1119673896489227
PPM1A,4.0,3.7773044292103672,0.908775572011701
ABHD11,5.0,2.3848974448447446,0.09038357111164916
PPEF1,5.0,3.105200360947624,0.28225281053239226
EPHA3,4.0,3.068525578028421,0.5949003770631636
RRS1,3.0,2.199372193992,0.5892934532791193
CDC42EP1,3.0,2.4441278585301345,0.7221700725603131
CLCNKB,2.0,2.088326598120229,0.9512626382762538
SPRR2E,2.0,3.816767919734455,0.3524058682827004
KRTAP4-9,2.0,2.765946991024767,0.6451214900422342
LRGUK,6.0,2.936243975722656,0.0737822554292461
SCN9A,2.5,3.165687012144398,0.7082989077549338
TNRC18,0.8,2.126582935956882,0.3629862143423831
STAU2,2.0,3.583741213127833,0.4028195712410656
DAND5,2.0,2.431917570820674,0.7818062192957198
MICALL1,0.6666666666666666,2.367341516352446,0.26901786391308236
PLEKHM2,0.5,2.224584076767867,0.2475699710955543
ZFR2,1.0,2.2277016322978107,0.410761770985724
ZMYND15,1.0,2.4925444513469976,0.34446556690144947
KYNU,4.0,3.344173045238146,0.7198729666601503
RP11-29G8.3,2.0,,
ZNF234,0.5,3.5972231873767067,0.10246692067472658
SOCS6,7.0,2.951480867539684,0.018445705247458023
PIWIL3,3.0,3.1189639185096487,0.9462941235493543
SNORD116-19,2.0,,
CD96,4.0,3.171591010295459,0.6418139267656724
USP54,8.0,3.1435326155296948,0.006160337302658657
FZD3,2.0,3.3960951465569247,0.44870601712653024
SH2D2A,1.0,2.4088470785855285,0.3640180713465093
NMBR,3.0,2.295331274779081,0.6418475984090055
C14orf177,2.0,3.370358230271291,0.455400442686404
ESR2,3.0,2.629603993338485,0.8193250603122235
GNL1,1.0,2.5148274724120783,0.33946015092443177
RSG1,0.0,2.228423555970308,0.13549202788621584
SPATA9,2.0,3.386416724879977,0.45121169547611917
ZNF70,0.0,2.7367764809855504,0.09806239980386094
CDC7,2.0,3.6733532766706434,0.38261700916143115
NUMA1,3.75,2.4527854030790017,0.4075066817684371
ZSWIM5,4.0,2.537843227441109,0.35870865251383033
CDSN,1.0,2.5849650273831752,0.3242273284234656
EDN3,2.0,2.590994250833976,0.7135030349792546
OR5B21,2.0,2.46673451723611,0.766334765220891
MTRF1L,3.0,2.9708190447230858,0.9864923213490789
ATP13A5,2.0,2.791992551513497,0.6355110929182982
CKMT1A,3.0,2.6646002720589923,0.8372055809766484
NKX2-4,3.0,2.0235393123729137,0.49243931724688406
VPRBP,3.0,2.948662541079724,0.9761495157359408
KPTN,3.0,2.091542865725565,0.5298983947356235
CYTIP,3.0,2.8886076344621747,0.9477434931872271
MLXIPL,2.0,2.235778332976794,0.87470526728008
CHRNA9,0.3333333333333333,2.429893792233228,0.17863377503099026
PLEK,2.5,2.807814630808368,0.854250174158742
PPM1F,3.0,2.3445054363947806,0.6685795767410634
EIF1AX,3.0,4.033042400183308,0.6069717025118254
RPS26,1.0,2.787236695533879,0.2843849102561097
SH3BGRL,3.0,3.390900716880752,0.8318886544249208
ADAMTS16,2.6,2.8955443688037423,0.8621145152550266
DAAM1,6.0,3.156636333821409,0.10951674496640455
MEP1A,3.0,2.80502437328888,0.9073229972892252
TRIM42,3.6666666666666665,2.523652308901484,0.4718266500210012
KCNC2,5.0,2.4464306200175594,0.10255202942532055
NR1D2,1.0,3.5485805027597164,0.17608227577980212
INSRR,3.0,2.2569151141682,0.620861030480455
TMEM66,2.0,2.935098119629424,0.5851927614897208
PRPF4B,8.0,3.680972852999932,0.02437597535613743
PANK4,1.0,2.0849679777960373,0.4524160899523263
OR2F1,4.0,2.270125978891089,0.25091661193125714
CSE1L,2.0,3.4012780137035805,0.44737000860735965
C1orf174,2.0,3.112913132658018,0.5281845231536386
ANKRD28,2.0,3.5089919248886385,0.4204989103600405
RCN1,0.0,3.0067231774865557,0.08291976247022703
SCNN1B,2.0,2.2948384450066994,0.8456832222208766
OPN1LW,2.0,2.28055583679141,0.8526172908963565
PLD1,3.333333333333333,3.1332927532618915,0.910022473833973
WDR33,6.0,3.744366846597723,0.24374392702879485
KRR1,3.0,3.5673861236031144,0.7638700998806981
PAFAH1B2,0.0,3.046897956038836,0.08089151057494473
DCUN1D4,0.0,2.8034999577447333,0.09405878119770222
SERPINB9,2.0,2.6527871373098533,0.6885723570155526
NME1-NME2,2.0,2.5299877680616,0.7389823667351714
HEPH,2.1666666666666665,2.85623134408019,0.6832611540320379
CCDC114,1.0,2.104414206445175,0.44646686509919387
CLUL1,1.0,3.126595805967669,0.22910125519325908
DPYSL2,3.0,2.427781814808081,0.7134356846605001
TMUB1,0.0,2.037660095417336,0.15344552639840164
HSPB9,2.0,2.184474107784932,0.9006711071319045
GDF9,2.0,3.112214646501759,0.5283971776214775
PPAP2A,2.0,2.851736177230884,0.6140004369049357
OC90,6.0,2.7069101157761915,0.04533304009699956
MT1E,1.0,2.682075461583952,0.3043764411723801
NLGN1,2.6,3.367039416002549,0.6759349431282072
RADIL,1.2,2.2746832055958106,0.47611953134129903
OR2D3,4.0,2.5538182114222705,0.3654882179178527
DNAJB4,3.0,4.08547006438323,0.5912483546775897
SNORD115-6,4.0,,
TMEM17,3.0,2.743193415556566,0.8767801632055647
ITIH3,2.0,2.220660774908796,0.8822829636606024
ANKRD44,1.0,2.9770540067022986,0.25186005356438645
AEN,0.5,2.419044307771611,0.21725803616049305
MRPL47,2.0,3.4712787541467374,0.42971565197209616
SHOX2,2.0,2.3498767814100048,0.8194593318798981
NTF4,0.0,2.344390536594033,0.1257347282376506
ACSL4,8.0,3.3905337484342857,0.01230337759172103
ZNF749,2.0,3.38696206165446,0.4510701353166304
TNFRSF10D,2.0,2.583847212810533,0.716443020856659
FAM222B,1.0,2.5139036592605137,0.339666044511547
SVEP1,2.571428571428572,3.18646334184282,0.730436905252124
ARAP1,2.0,2.236777616088513,0.8742065281519313
PTCH2,1.6666666666666667,2.126914380433569,0.7523173682087326
RGS18,3.0,3.8812304314278143,0.6546540993257332
SMTNL2,0.0,2.3228384192529363,0.12748720621064483
ZNF25,3.0,3.312066578489933,0.863851242948641
PACSIN1,0.3333333333333333,2.4198364348641017,0.17982296529234354
CLDND1,3.0,3.092940794362223,0.9578537901136596
DEGS1,2.0,3.2046742554195538,0.5009841424235085
HSCB,1.0,3.0206101138374093,0.2449865413879057
KRT20,2.0,2.566739891311737,0.7235284431099266
C7orf26,1.0,2.0966544247732832,0.4488300317221938
CELF6,4.0,2.213276836747593,0.22975507295652622
NBEA,5.333333333333333,3.477515651105823,0.31964970525680714
CNST,1.0,3.4249569933426587,0.19008851274202038
B4GALT3,3.0,2.5831212616805086,0.7953416619413342
KCNQ5,2.0,2.79577749655858,0.634126379895217
SIDT2,5.0,2.032491195493328,0.037387609964543836
ARHGAP31,2.25,2.784967007421338,0.7485395790345435
AK5,12.0,3.0966368615948023,4.203226794131506e-07
COL3A1,4.0,4.306844527482928,0.8824564585039957
ACSL3,3.0,3.47498356641044,0.7988763141748683
PA2G4,6.0,2.9458966735422023,0.07517327694628602
TRIP12,7.0,3.4857920213350755,0.0598024215847953
UBC,1.5,2.2218737086816067,0.6281832067851919
TNFRSF11A,3.0,2.333193209207009,0.6624445335654143
TUBGCP5,2.0,3.1251030797539268,0.5244871240004194
C3orf72,2.0,2.327966336868322,0.829804961832637
RPS6KA6,5.0,3.909720976108181,0.5813612299280249
PCDH18,12.0,3.1080367208852238,4.5646688721135626e-07
FICD,2.0,2.047021672329985,0.9737820497176263
CCDC180,2.5,2.4532715247672474,0.9761995898135439
GATA3,1.75,2.1749326807195124,0.773242788583095
PAQR7,4.0,2.1195657708711697,0.19648883822565402
TPM2,5.0,2.302430391394324,0.07543906001143076
MBD3,0.0,2.054086229172338,0.15179829867007005
HK2,6.0,2.378460071412118,0.018861578798740456
UGT1A5,0.5,2.5492733402479826,0.1993212898881469
SUPT5H,4.0,2.405288972420151,0.30383263478549816
ARL13B,3.0,3.797992963849392,0.6821948505148401
GALNT18,2.0,2.254666920583632,0.8653230356082606
TSPAN11,2.0,2.497827006717997,0.7527689667066275
PRIM1,1.0,2.929151834687839,0.25966397772421157
TLE2,0.6666666666666666,2.188353509336095,0.30364538121578755
STON2,4.0,2.8198792375341237,0.4822011309813897
FAM86C1,3.0,2.6314339498391366,0.8202638488530942
CA6,3.0,2.7270810159769825,0.8687342564564272
STS,4.0,2.5995329548805146,0.3850600396774755
EMP3,1.0,2.0496690762019254,0.4634487355191811
SLC9A3,6.0,1.81372504088834,0.0018807994222793593
MRPS18A,2.0,2.5524684743012207,0.729491637727005
TIMM23,2.0,3.093718715121666,0.5340597207099658
YPEL3,3.0,2.2411652404116977,0.6122348250832674
VPS13D,4.4,2.836564449785917,0.35325717865937445
RP11-257K9.8,2.0,3.218579280699359,0.4969873613468976
CUL9,4.5,2.4051142227066395,0.17675806998386684
OR2W5,9.0,,
GIMAP6,4.0,2.346726960085957,0.2804859919421766
HIST4H4,7.0,2.042115802949722,0.0005215939577837681
SNRNP200,1.4,2.4221047354335457,0.5113427879125588
SNRPB,3.0,3.2045502826505423,0.9090270353627402
C13orf45,2.0,2.9557558668173867,0.5782652006612186
OCEL1,3.0,2.406008758115017,0.7017637900864103
C2orf88,4.0,3.4656011494164085,0.774064584832287
MAPK1,6.0,2.701205614032594,0.044735368695701
CFI,4.0,3.69136927408921,0.8723793613384935
CDHR1,4.0,2.3182261967379976,0.2693498870531963
DPEP1,3.0,2.054655286080142,0.5095689796907101
CERS5,2.0,2.7657129747015765,0.6452084882621922
PGA5,3.0,2.1284078645919124,0.550221386704816
ZSWIM8,5.0,2.5539721188874718,0.1258755871665968
LDOC1L,0.0,2.273570391894119,0.13159642194440482
ARHGEF19,2.0,2.205403737673659,0.8899927276471892
FERMT2,2.0,3.27468457057704,0.4811850744075975
HRH3,0.5,1.9614869865297655,0.2967058990558951
ZBTB46,4.0,2.1946275002809923,0.2229691554579403
EXOC3,1.0,2.289555953260306,0.39407801855400637
PHF23,4.0,2.9582721451507865,0.544734694505254
GPR63,6.0,2.7800149722470406,0.05345665727558233
CCL4,3.0,2.5635700924692864,0.7851770918675791
MIEF1,1.0,2.3223141400000964,0.3855535955684135
MIR379,2.0,,
FCHO2,3.0,3.644162366242047,0.7357852782450912
CRTAC1,0.3333333333333333,2.293013225113668,0.1956164540285757
SORD,3.0,2.4478820164233377,0.7241725524604992
ZNF644,2.0,3.968961863205013,0.32299455247500847
PAPPA2,4.6,2.6285465471364824,0.2239901306462782
ZNF536,1.8461538461538465,2.331423932550773,0.7506261018512805
UVRAG,2.0,2.869688240318598,0.6076795035644831
ACE,6.0,2.047007488644725,0.005728907698889059
HMHB1,2.0,2.8081782582656185,0.6296105437653996
SAMM50,2.0,3.089892520675904,0.5352387104975935
GMPR2,3.0,2.864444131891092,0.9361627644550528
PPP1R12B,2.0,2.9583012677884515,0.5774172985261643
TBC1D14,1.0,2.629764195390591,0.31489650814521325
FAM78A,3.0,2.169786150709527,0.5730170909047266
INTS4L1,3.0,,
C7orf49,3.0,2.673031935972649,0.8414902092930595
GALNT1,3.0,3.5784609438388943,0.7597631370272185
OR2AE1,1.0,2.432328870529181,0.3584097968304507
CIRBP,3.0,2.8346697746590133,0.9217753616668396
TUBGCP2,1.5,2.112926776757166,0.6732703932292472
NUF2,1.0,3.338487540146919,0.20059674700673708
SH2B3,3.0,2.250900578260044,0.6175682661744029
CHIA,1.5,2.7174634183967137,0.46018632260004133
SLC12A8,5.0,2.448063427848555,0.10288668870381484
ZFYVE1,2.0,2.6374193358453817,0.6946914956000768
OR4N4,7.0,2.495856035664989,0.004357721845096246
TMEM208,2.0,2.3891161583925777,0.8012382708284308
STX18,2.0,2.927333841312564,0.5878179078575343
AXL,6.0,2.3912653920848377,0.0196125542067822
SLC16A1,3.0,3.0510555846053062,0.9766817250670976
BBS2,2.0,2.8159565289771304,0.6267943424156203
OR13F1,1.0,2.302399448290616,0.39071073181783755
ZNF226,4.0,2.6752436369756043,0.41797305665565
EEFSEC,1.0,2.1362881654982524,0.4369080000918578
DCHS1,1.4285714285714286,2.39972382236827,0.5307167593385769
MVP,0.0,2.129108956084653,0.14452474793877398
RSRC2,3.0,4.068914135109101,0.5961731122290982
ANKRD36C,2.0,3.4185073763500764,0.44295763132351673
TTN,4.771428571428571,3.4069684874171826,0.45977024710139636
HDAC2,2.0,4.052844569041196,0.307866668662673
KRT83,3.0,2.13138454245388,0.5518620777743908
GPS2,3.0,2.9933676423709707,0.9969413702804554
TRIM49C,0.0,3.142973164656068,0.07625468562944834
ETNPPL,2.0,3.1809900256666057,0.5078666015233655
PDZD2,2.6666666666666665,2.65114633960646,0.9923946798011359
KCNMB3,4.0,2.949071330549183,0.5405571695271254
ACER1,1.0,2.155969769862564,0.4311222986952198
TPTEP1,4.0,,
EFCAB4A,2.0,2.2354893413401324,0.87484955180595
ZNF18,3.0,2.959065137508694,0.9810148012754349
SNORD115-42,2.0,,
PFKFB4,1.0,2.270723288541077,0.39907503371126996
POLR3A,1.5,2.549843826414801,0.5108865717582742
ZNF766,1.0,3.4410787973131094,0.18819580756365772
ADAMTS18,0.8333333333333334,2.9891134996894544,0.21243243574181034
FBXO27,2.0,2.227560406702688,0.8788169270032704
PRH1,2.0,3.726322170400031,0.3711631435233754
ADAP2,0.3333333333333333,2.410632754718434,0.1809190742089138
ERCC6L,5.0,3.61310515331991,0.46561581301828403
IFNA6,0.0,2.673038220777583,0.10206102234074696
ASB1,1.0,2.2780355121479148,0.3971263618634321
APPL2,6.0,2.965538603647734,0.07805290037086285
CACNA1A,1.1666666666666667,2.299306924771935,0.4550916780945996
CXXC11,0.0,2.1623529409683404,0.14142797850550085
PI4K2B,0.5,3.6713197862072535,0.09790058911468451
FFAR1,2.0,1.8004506966763878,0.8817772210934395
METTL25,3.0,3.1476219199746627,0.9336869917903918
SMC1A,1.5,2.63816235903067,0.4834687628945067
RAB23,2.0,3.5297550513862985,0.41551050478054075
GPR137C,1.0,2.4169337988186386,0.3620756362099531
C16orf78,2.0,2.7615834297009885,0.6467456075414113
RBMXL1,3.0,4.300090679586512,0.5306901832746859
CDC42EP4,4.0,2.221566717429788,0.23279680724357976
G3BP1,3.0,3.4404068254660616,0.8123174727090656
STOX2,0.5,2.7870691466108988,0.1707018142857131
GLYATL1,4.0,2.9215706665378565,0.5280840947323319
ADAM18,4.0,3.0307898372822986,0.577715925286956
SLC1A3,0.0,2.5146463839274067,0.11279293220283831
CEP78,3.0,3.1668906809856776,0.9252830063653079
PRR23B,1.0,2.1790087116727963,0.42446028408446423
C11orf74,2.0,3.529179728978312,0.415647915124971
snoU13,2.0,,
SPRTN,4.0,2.879549308593901,0.5090718732804713
RPL39L,3.0,2.9455006076535524,0.9746674342152526
SENP2,6.0,3.3128080436961764,0.1398397182913322
PTK2B,1.0,2.251274865856583,0.40431084085097946
ZNF479,2.0,3.5516563884319545,0.41031373788240977
POPDC3,1.5,2.926076425624778,0.4044606981060265
OR2T33,1.8,2.3748372593117906,0.7091362017727618
IRF4,5.0,2.5035051007888782,0.11460781435374115
CCDC18,8.0,3.918335254226569,0.03920869718764587
ZDHHC14,2.0,2.2364690253098143,0.8743605164169562
PTPRK,9.0,3.268655923824756,0.0015239063263452616
GTF2IRD2,0.0,2.589068400562597,0.10760360869545915
POMK,2.0,2.558602170283175,0.7269228674728092
SLCO1C1,2.25,3.309530426862469,0.5602892643879653
ACTG2,6.0,2.8269477521969715,0.05913319400839321
ENTHD2,3.0,2.162492391812987,0.5690010893516084
MRPS35,5.0,3.4493421309258934,0.4037595202715464
HOXC4,2.0,2.556628536965232,0.7277484534576975
ENTPD7,3.0,2.8209074237590364,0.9150817857334709
ZFP82,0.5,3.600124561681936,0.1022838733273379
OR52M1,2.0,2.3243546664166304,0.8315222006570393
COMMD5,3.0,2.2202813567112645,0.6007796044205407
FIP1L1,2.0,4.036449375997639,0.31076556751705076
HHLA2,3.0,3.3075755386310206,0.8657016603321441
CA13,2.0,3.2995224960304985,0.474352429296067
CLEC12A,0.0,3.491922142265323,0.06166894241535847
RPL10A,0.3333333333333333,2.195043403023904,0.20890539514508347
LCN2,4.0,2.2063260490476595,0.2272166214473891
WASF1,2.0,3.843961933154488,0.3469571390041062
CELF3,1.0,2.358347143023777,0.37641639497753565
CST11,2.0,2.728723154341162,0.6591069467925252
DLGAP1,7.0,2.5919956804372197,0.006182423084293368
HIF1A,3.0,3.7146605675608537,0.7107861664300688
ACBD3,5.0,2.914332396073309,0.22180941210568386
CA9,2.0,2.411941351767557,0.7908184670448118
ERBB4,5.5,3.106319805249175,0.1744207496883235
RBAK-RBAKDN,1.0,2.790147412222369,0.2838525946492135
KLK2,1.0,2.605450059604852,0.3199230819366248
NDUFB6,2.0,3.189362711199269,0.5054227322200306
NRCAM,2.333333333333333,3.205677218719591,0.626100272588962
CBLN3,3.0,2.1790848996316416,0.5781352530713617
GIP,2.0,2.2820585406194485,0.8518852222227955
ABCC6P1,2.0,,
CMIP,2.5,2.051813435797767,0.7543652122640099
TBC1D12,3.0,2.818448841016738,0.913883141115502
FANCG,2.0,2.286200416767285,0.8498705056536042
PNPLA8,3.0,3.694232355477398,0.7179530473972046
BAIAP2L1,3.0,2.655295588451521,0.8324667192012316
C1orf105,3.0,3.302830932746785,0.8676600192432841
C1orf172,1.0,2.625688581858479,0.3157329226809804
BGN,0.0,1.93739684833579,0.16395145920576265
FAM102A,2.0,2.079971167976173,0.9557796341972888
ERAS,3.0,2.284853065397146,0.6361315821027662
TGFB2,3.0,2.716736093180359,0.8635498629362144
ZC3H8,2.0,3.844036180310812,0.34694238056016113
ZNF460,5.0,2.9640049158718536,0.23696837048288472
GPR143,2.0,2.27351051083687,0.8560574692640219
SSR1,2.0,3.290122771333301,0.47692658034961566
FAT1,10.11111111111111,2.9542934562999643,3.129512435472669e-05
FAM98A,3.0,3.4477711305226,0.8094390299183007
EPB42,7.0,2.4772535715188706,0.004059017086910263
PNLIP,3.0,3.0503657701038915,0.9769940913838059
NOS1AP,4.0,2.2967871169053984,0.2610764332678985
MAP1LC3A,2.0,2.163070160717924,0.9117143441689642
GRK1,2.0,2.130605850314682,0.9287028874524924
ZNF33B,2.5,3.637649801178159,0.5508525328565614
